,tweet,label,label2
4258,din ≠ din mensupları din= kurallar+mitoloji din mensupları = insan islam ≠ müslüman hristiyanlık ≠ hristiyan yahudilik ≠ yahudi . . .,hiçbiri,0
4259,ey yahudi kafir oğlu bu müslüman ülkesinden defol katilçintürkiyedendefol,nefret,1
4260,üniversite okumayanlar özlük haklarından feragat mi etsinler yani? okumayanlar ikinci sınıf vatandaş mı olsunlar? okumayanlara nazi almanyasındaki yahudi muamelesi mi yapılsın? demokrasinin gücü bireylerin eşit haklara sahip olmasından gelmiyor mu?,hiçbiri,0
4261,"budur. ortada çalacak para kalmayınca, hırsız soyubozuk şerefsizlerin sayısı da çok olunca, paylaşım kavgası çıkması normal. bu durum, abd, rusya arasında bile oluyor. ülkemizdeki hırsızların soyu da, zaten çoğu rus asıllı yahudi, hristiyan hain hırsızlar, sinsi kriptolardır.",nefret,1
4262," polonya’da, nazi’lerin öldürdüğü 29 yahudi’ye ait toplu mezar bulundu polonya’nın başkenti varşova’da son yılların en büyük toplu mezarı bulundu. i̇kinci dünya savaşı’nda yaklaşık 6 milyon polonya vatandaşı yahudi, naziler",hiçbiri,0
4263,"abd düşünsün. yahudi sermayesi nasıl bk'dan abd'ye kaydıysa, şimdi de çin'e kayacak.",hiçbiri,0
4264,yahudi değilim ama onlara yapılan her türlü haksızlığa karşıyım.,hiçbiri,0
4265,akpcocuklari benimde polis jandarma yahudi'nin emriyle peşimde koşuyor ama bir türlü üzerimde mal yakalayamadılar ama maskem boynumda diye ceza kesmekle yetindiler yahudi̇ler ölecek yahudi̇ler ölecek yahudi̇ler ölecek,nefret,1
4266,"bizim kendi vatandaşına ""illet zillet"" diyecek kadar insanlıktan nasibini almamış şuursuz insanlara değil, yahudi cenazesi geçerken saygısından dolayı ayağa kalkan, peygamber terbiyesinden nasibini almış şuurlu insanlara ihtiyacımız var.",hiçbiri,0
4267,"bunu yapmazlarsa i̇ngiltere yahudi bankerleri, i̇ngiltere emperyalizminin silahşörleri olarak türkiye'yi teslim alacak. rte, imf den kredi almayıp yüksek faizle bu bankerlerden borç alıyor. hazine garantisi yemeğin kalan kısmı. i̇ngiltere savaşta alamadığını rte ile alıyor.",nefret,1
4268,"önce insan olacaksın,sonra müslüman ya da hristiyan ya da yahudi...tüm bu dinler,insana insanlığı öğretebilmek için sunulmuşlardır.sen insan olmayı başarabilmek için doğduğunu anlamadıysan, hangi dine inandığının hiçbir anlamı yok. çünkü din gidilen bir yoldur,varılan yer değil.",hiçbiri,0
4269,"aklıma şey geldi, ortaokulda psikopat bir dincimiz vardı, derste bize hitler’i falan savunmuştu, yahudi soykırımını iyi bir şey gibi göstermeye çalışmıştı manyak adam",hiçbiri,0
4270,sadece beyin jimnastiği. günümüz çin-abd rekabetini ww2 dönemindeki bazı olaylarla benzetiyorum. çin = nazi almanyası abd ve asya-pasifik'teki müttefikleri = ww2 müttefik kuvvetleri uygur toplama kampları = nazilerin yahudi toplama kampları,hiçbiri,0
4271,kudüs’teki yahudi nüfus %70 oldu! haber detay ---->>>,hiçbiri,0
4272,müslüman hristiyan yahudi’yim şimdilik üç din biliyorum çok günahım var o yüzden ben hepsiyle ibadet edecem,hiçbiri,0
4273,kayserili ahmet ve yahudi simon'un hem güldüren hem tefekkür ettiren hikâyesi ile karşınızdayız. videonun devamı  kayseri yahudi hikaye kıssa hisse nur ahlak edep i̇slam kuran din vicdan adalet filistin,hiçbiri,0
4274,muhtelif zamanlarda yahudi lobisine akepenin ödediği paralar,hiçbiri,0
4275,"budur. yahudi, hristiyan hırsız caniler, herzaman, kana ve vahşete doymayan acımasız mahluklar olmuştur. 1900'lü yılların başında, hicaz demiryolu ihalesini kaybeden ingiliz, rus devletlerine verilen doğu illerimizden birkaçını valiliği ile artan isyanlar unutulmamalı.",nefret,1
4276,"endex yukarı giderken bile hisseyi baskılayıp ky i zarara sokan , satmaya zorlayan yahudi köpeklerinin yaşaması helal midir acaba ?",nefret,1
4277,"andolsun ki yeryüzünde bir tek yahudi,ve fetö cü kalmayacak",nefret,1
4278,bu anlayışın ve medeniyetin son temsilcisi osmanlı bu nedenle dışarıdan siyonist merkez ve batı dünyasının ittifakı içeriden dönme yahudi ihaneti ile yıkılarak hakim olduğu coğrafyada yine bu merkezlerin kontrolünde t.c. dahil 70 küsur devlet(!) kurulmuştur.,nefret,1
4279,kitap ehli ile arasında ki tek fark kalıpları olan ve allah azze ve celle'nin emirlerini sadece cuma gününe has kılanlara şunu hatırlamak gerekir. yahudi'ler cumartesi günü sinagoglarda nasrani'ler pazar günü kiliselerde vicdanlarını rahatlatmak için ibadet ediyorlar.,hiçbiri,0
4280,"i̇srail'de kafr qasim kentinde, filistinli ailelere ait onlarca arabanın lastikleri ""bedelini öde"" adındaki radikal yahudi grup tarafından parçalandı.",hiçbiri,0
4281,faşist biri değilim ama bazen bu kesim için diyorum ki siz olsanız yahudi ben olurum bir nazi sabun yapsam keşke sizi anca işe yararsınız çünkü şuanda oksijen israfısınız 19yıldayüzyıllıkdevrim,nefret,1
4282,bugün cuma ali koc golfu viskiyi.birak namaza basla artik yahudi mason israil ajani pis oc,nefret,1
4283,mescid-i aksa'da neler oluyor? mescid-i aksa'nın meğaribe kapısı'nda sözde tapınak hakkında kitaplar dağıtıldı. aynı zamanda yahudi yerleşimciler ve işgalci i̇srail polisleri mescid-i aksa avlusunda beraberce hatıra fotoğrafları çektirdiler.,hiçbiri,0
4284,"hocam şapkayı yahudilerden mi aldık diye. yahudi kipasını takke diye takıyor, yahudi gibi sünnet oluyor kurban kesiyor yahudiye benzemiyor, peygamberini peygamber diye kabul ediyor, ama şapkayı görünce eyvah yahudiye benzedik diye atatürk'e saldırıyor...",hiçbiri,0
4285,"adamın adı yusuf, oğlunun ismi musa torununa bünyamin, ismi vermiş, 3000 senelik yahudi ismi bunlar, sonra kalkıp soruyor:",hiçbiri,0
4286,"balkanlar'ı ayrı severim. selanik, sofya, belgrad, kırları, yeşilliği, denizi, slav dillerinin türkçe, yunanca, kafkasya'dan gelen rumlarla karşılaşması, arnavut tadı. nemli yaz akşamları, hüzünlü sonbaharlar, biten arkadaşlıklar, uzun yürüyüşler. müslüman, yahudi mirası. çok hoş",hiçbiri,0
4287,"4-yahudilik geleneklerine göre, tanrı, roş aşana'da (yahudi bayramı) insanların kader kitaplarını açar ve yom kipur'da (pişmanlık günü/tevbe bayramı) karar alıp kitapları kapatır. arada 10 gün vardır; on pişmanlık günü derler. +++",hiçbiri,0
4288,"sanki haçlı seferlerini ben organize ettim. sanki kuduse yahudi ve müslümanları katletmeye ben gittim.sanki sudan da mali de cezayir de afganistan ırak suriyede milyonları ben katlettim, sanki kıbrısta,hocalida insanlar ben zulm ettim. ben bunları hatırlattikca niye ırkçı oluyom",hiçbiri,0
4289,rüyalarımda imkansızı kovalamayı bırakamıyorum dün gece yahudi ilan edildim,hiçbiri,0
4290,"melek mosso... büyük dedesi yahudi bir kuyumcu. i̇stanbul'un gerçek yerlilerinden, dükkânları beyoğlun'da. i̇ki hafta önce uğradığımda uzun uzun sohbet etme fırsatı bulmuştum",hiçbiri,0
4291,"1882-1900 arasında yaklaşık 20 bin rus yahudisi filistin'e yerleşti. rothschild ailesi,2abdülhamit döneminde filistin'de çok sayıda yahudi kolonisi kurdu. öyle ki edmond rothschild, filistin'de kurduğu 40 yerleşim yeri için “yishuv'un babası” unvanını almaya hak kazandı. +",hiçbiri,0
4292,"etik konusundaki düşüncelerini ortaya koyduğu ethica (etik) diye de bilinen scito te ipsum (kendini tanı / bil) ve dialogus inter philosophum, judaeum et christianum (filozof, yahudi ve hristiyan arasında di̇yalog) adlı yapıtlarında insan ilşkilerindeki öznel öğeyi kurgular ve +",hiçbiri,0
4293,"5-insanız, insanla alakalı her şeye değer veririz amma usulünce muhammed as, yanından bir yahudi cenazesi geçince ayağa kalktığında çevresinde şaşkınca bakanlara ne demişti evet yahudi olabilir bu kendi tercihidir ama o bir insandır işte bizim dinimiz islam budur",hiçbiri,0
4294,çıkarlarımız için i̇srail'le işbirliği yapmamız gerekiyorsa i̇srail'dir. filistin'de yaptığı işgal önemli değildir. diğer devletler içinde bu böyledir. o hristiyan diğeri yahudi diye bakamayız.,hiçbiri,0
4295,sabetay sevi'nin döneminde yaşamış hayatizade mustafa feyzî efendi şalom güzel bir makale yayınlamış .. osmanlı sarayında yahudi kökenli bir başhekim hayatizade mustafa feyzî efendi,hiçbiri,0
4296,"""türk-yahudi tarihi""nin 'ortak acıları'ndan biridir mora katliamı... balkanlar'ın çözülüşünde yaşananlar, çok şey anlatır, öğretir bizlere....",hiçbiri,0
4297,muhsin başkanı suikastle şehit ettiğini itiraf ediyor aslında bu yahudi feto,nefret,1
4298,dünyadaki her türlü fanilikten uzak hayat süren hasidik yahudi cemaati: satmar,hiçbiri,0
4299,"son olarak olayı şurada noktalamak isterim ki; ben bayramlara ""katliam"" gözüyle bakmıyorum. her bayramın kanlı bir geçmişi illa vardır. önemli olan bu bayramı mutlulukla kutlamaktır. gerek yahudi bayramı, gerek yunan bayramı hepsini kutlarım. her millete saygım vardır.",hiçbiri,0
4300,ve bence yahudi veya satanist olsam bile buna kimse laf edemez evet muskuman bir ailenin evladiyim ama illa musluman olucam diye bir sey goremiyorum orta da yani,hiçbiri,0
4301,"şanlıurfa / türkiye'de 2000 yıllık yahudi kitapları bulundu. sembolizme dikkat edin. örneğin, eski alman kimlik kartının arkasına bakın.",hiçbiri,0
4302,herkesin dini kendine ateist olabilirsin hristiyan olabilir ya da musluman ya da yahudi ama hicbir din nefreti hak etmez hicbiri,hiçbiri,0
4303,paylastigim seyler yuzunden yahudi ve satanist damgasi yiyorum bu cok komik,hiçbiri,0
4304,"hocalı'da katledilen analarımız bacılarımız geldi aklıma... ve birçok yerde katledilen yahudi dostlarımız... yunandan ermeniden naziden rustan çinliden çok çektik hala çekiyoruz... dilerim bize yapılanlar bilinir ve hatırlanır. paylaşalım, aktaralım hafızamız diri kalsın",nefret,1
4305,ortaçağ hıristiyanları ve onların bitmek bilmez yahudi fantazileri.,hiçbiri,0
4306,"ahahahah ciddi misiniz? bakın sizin neye inandığınız zerre umrumda değil.umrumda olmadığı için karışmıyorum da. istersen ateist ol istersen hristiyan,yahudi. ben bu dine inanıyorum.saygı diye ağlayan insanların islamofobik davranması ayrı bir ironi.",hiçbiri,0
4307,"bir yahudi’den, en sıkıntılı bölgeleri bir onbaşı ile yöneten osmanlı itirafı:",hiçbiri,0
4308,"nazi partisi, 1933 yılından itibaren eşcinsel organizasyonları yasaklamış, eşcinsellikle ilgili bilimsel kitapları yakmış, eşcinselleri kısırlaştırmış ve tutuklamıştır. yine nazi toplama kamp'larının yahudi olmayan tutsakları eşcinseller olmuştur. lgbti̇haklarıi̇nsanhakları",hiçbiri,0
4309,"türk'üm doğruyum çalışkanım dediler, ermeni-yahudi çıktılar, devamlı devleti bankaları soydular, 80 sene sadece heykel yapıp yan gelip yattılar.",nefret,1
4310,erdoğan gece gündüz dolaşıp özellikle yahudi tefecileri i̇ngiliz metresi şerefsiz arabları ülkeye davet ediyordu yatırım i̇çin bir zamanlar kırklarelivaliliğihaddinibil sınırlarınızorla erolbulut melihgökçek,nefret,1
4311,yahudi olmasi.onemi değil bizim ūfurukculer ne iş yapıyo acaba,hiçbiri,0
4312,"anabolu’da türk-yahudi toplam 750, fenar’da 1.000, tripoliçe’de ise 2.000 yerleşik türk hane tespit edilmişti. balyabadra’nın nüfusu ise 10 bin civarındaydı [65]. ahmed lûtfî efendi, isyanın daha ilk günlerinde mora’da en az 35 bin türk’ün katledildiğini yazmaktadır [66].",hiçbiri,0
4313,din sahibi ırk sahibi olmadan önce insan olabilsek keşke.. sonra müslüman hristiyan yahudi türk kürt laz vs olmayı en güzel şekilde başaracağımıza inanıyorum. bütün dinlerde önce insan olmaktan vicdan sahibi olmaktan bahsetmez mi zaten. insanlıkiçin fıratdelikanlıtutuklansın,hiçbiri,0
4314,bu bağlayış istilâya uğramış yahudi cemaatinin “düşmandan” gebe kalan kadınların doğurdukları çocuklarının akıbetini esasa bağlama demektir. vaftiz olarak adlandırdığımız tören yahudi olsun olmasın bütün insanların kilisenin kurtarıcılığına sığındığına işarettir.,hiçbiri,0
4315,hem de resulü olduğu gerçeği varoluş sayesinde insan hayatını bizatihi insan tarafından hissedilebilir şekle sokan anlamı yerine oturtur. ortodoks yahudiler bir insanla aynı dinden olduklarını anasının yahudi oluşuna bağlar.,hiçbiri,0
4316,"bunun bizi yahudi ve hıristiyanlarla birlikte din bakımından aynı çevreyi teşkil etmeğe zorladığı görüşüne şartlanmışızdır. hâlbuki her iki dinle aramızdaki ayrılık, her iki bâtıl itikada aykırılık burada başlar.",hiçbiri,0
4317,"tam adı jacob ludwig felix mendelssohn bartholdy olan alman besteci, 3 şubat 1809 tarihinde hamburg’da doğdu. tanınmış bir yahudi ailenin oğlu olan mendelssohn, 18. yüzyılın önemli filozofu moses mendelssohn’un torunudur.",hiçbiri,0
4318,acık ögretimden din kültürü sınavına girdim yahudi olarak cıktım amk dalga mı geciyosunuz milletle ya,saldırgan,2
4319,küreselciler şeytan tarikatı dünyayı ele geçirmek için adımlar atıyor.. küreselciler şeytan tarikatı tüm dinlerin düşmanı = yahudi hristiyan müslüman,hiçbiri,0
4320,"geçmişte parlamentolar arası temaslar... hariciyecimizin state department’ta, askerimizin pentagon’da gerçekleştirdiği kulisler... yahudi lobisinin baskısı... ve en başta türk mevkidaşının telefonu abd başkanını ermeni lobilerine verdiği sözden döndürürdü.",hiçbiri,0
4321,dünyanın en tatlı dili ladino. türkçe şivesiyle ispanyolca konuşan yahudi muhacirlerin dili.,hiçbiri,0
4322,"medresenin banisi olan kepenekçi hoca sinan efendi aslında sonradan müslüman olan i̇stanbul doğumlu bir yahudi. rivayet o ki, gördüğü bir rüya sonrası i̇slam’a geçmek istemiş ve bu isteği kanuni sultan süleyman tarafından uygun bulunmuş. daha sonra medreselerde hocalık yapmış.",hiçbiri,0
4323,turan'dan yahudi mahallelerine i̇lişkin açıklama,hiçbiri,0
4324,arkadaslar yahudi olaniniz var mi ciddi soruyorum,hiçbiri,0
4325,"1915 den beri oyleler,amerikan sigorta sirketleri sigortaladi ermenileri sonra ortadan yok oldular,1945'e gelene kadar 6milyon yahudi yakildi sonra soldan amerika sagdan rusya girdi yani olan olmustu ki son ornek srebrenitska da yasandi!ab&abd tum katliamlari soykirimlari izledi!",hiçbiri,0
4326,1911'de tarihtebugün abd'nin en büyük endüstriyel facialarından olan triangle gömlek fabrikası yangınında 146 işçi öldü. ölenlerin çoğu 14-23 yaşlarında yahudi ve i̇talyan göçmen kadınlardı. rose schneiderman faciadan sonra iş koşullarına dair konuşmuştu.,hiçbiri,0
4327,yahudi siyonistlerin tanımıyla tanrıyı kıyamete zorlamaktır,hiçbiri,0
4328,"yunanlılar ele geçirdikleri bölgelerdeki müslüman ve yahudi kültürel varlıklarını talan etmiş ve her şeyi yıkmışlardır. gelinen noktada, geçmişte görünüşü yaşayışı ile klasik bir türk kenti olan atina, selanik, navarin, tripoliçe vs yerler bugün tarihi ile alakasız hale gelmistir",nefret,1
4329,belçika dergisi dna testinin sonuçlara göre ari bir ırk yaratmaya çalışan hitler'in kendisi de saf bir ırkın genlerini taşımıyor babası alois'nin maria schickelgruber adlı hizmetçi ile 19 yaşında bir yahudi olan frankenberger'in gayrimeşru çocuğu olduğu düşünülüyor.,hiçbiri,0
4330,tarihe tripoliçe ve navarin katliamı diye geçen olaylar türk ve yahudi nüfusun vahşice öldürülmesidir. nüfus çoğunluğu oluşturmak için yapılan katliam bir yönüyle soykırımdır.,hiçbiri,0
4331,"hitler de yahudi kökenlidir dna testlerinin sonuçlarına göre örneklerde 'haplogroup e1b1b1' adı verilen bir kromozoma rastlandı. batı avrupa'da nadir olarak görülen bu kromozoma daha çok fas, tunus ve cezayir'in kuzeyinde ve sefarad ve aşkenazi yahudilerinde bulunuyor.",hiçbiri,0
4332,"biden küresel konsensüsü sağlamak için getirildi. bu sebeple yaşına ve sağlığına bakılmadı. küresel lobiler; ermeni, rum ve yahudi lobileri biden üzerinde mutabakata sahip ve biden'la beraber aralarındaki ihtilaflardan feragat ettiler. hülasa: saldırıya geçmek için toplandılar.",hiçbiri,0
4333,"bu tag kim açtı bilmemde, bir yahudi ata sözü derki ""reklamın iyisi kötüsü olmaz"" ülkenin gelirlerini sömürenleri reklam etmeyin artık. bu ülkede 19 yıldır hesap sorabilen ne savcı var ne hakim var nede emniyet var. ankara kongresine tepki mecliste! helal olsun melihgökçek",hiçbiri,0
4334,ağlama duvarının dibinde yahudi hala tomaza(tammuz) diye dua eder ilginç değilmi?,hiçbiri,0
4335,"muhterem ecdadıma: dedelerim osmanlıya laf atanlara şöyle bir göz attım kim bunlar diye, baktımki ya yunan gavuru, ya ermeni gavuru, ya yahudi dönmesi yada cumhuriyetin çöpten çıkarıp yetiştirdikleri cumhuriyet piçleri olduklarını esefle gördüm ve müşahade ettim!",nefret,1
4336,"herkes müslüman olmak zorunda değil, herkes hristiyan olmak zorunda değil, herkes yahudi olmak zorunda değil fakat hiçkimse bu dinlere çamur atma ve alaya alma hakkına da sahip değil",hiçbiri,0
4337,"demin belgeselde söylediler: nazi kamplarında bazı almanlar yahudi esirlerin derilerinden kaplamalar ve objeler yapmış. hatta o dönem bazı çevrelerden sipariş bile almışlar insan derisinden kitap kapağı falan. allah fişi çekmemiş, kıyamet orada kopmalıymış bence.",hiçbiri,0
